,State,Year,Quater,Transacion_type,hover_count,hover_amount
1901,jharkhand,2024,4,lohardaga district,5868519,7858714238.0
1902,jharkhand,2024,4,hazaribag district,48927738,63286159717.0
1903,jharkhand,2024,4,giridih district,38436326,47446025248.0
1904,jharkhand,2024,4,bokaro district,47771741,48970670109.0
1905,karnataka,2018,4,mysuru district,992071,1934191959.7463405
1906,karnataka,2018,4,chitradurga district,260875,546653636.718746
1907,karnataka,2018,4,kalaburagi district,484662,1051812356.8478899
1908,karnataka,2018,4,ramanagara district,439026,851555945.1183145
1909,karnataka,2018,4,mandya district,344532,720190472.7213624
1910,karnataka,2018,4,kodagu district,86516,173960980.54396644
1911,karnataka,2018,4,chikkamagaluru district,168715,342427224.4189781
1912,karnataka,2018,4,haveri district,185161,339306947.5389293
1913,karnataka,2018,4,ballari district,706744,1433381270.7836392
1914,karnataka,2018,4,belagavi district,790074,1380889164.00907
1915,karnataka,2018,4,kolar district,560804,972325521.2040188
1916,karnataka,2018,4,uttara kannada district,243522,422226740.12537265
1917,karnataka,2018,4,tumakuru district,546317,1135663144.6698978
1918,karnataka,2018,4,yadgir district,145371,362358443.4741473
1919,karnataka,2018,4,bengaluru urban district,33061353,50279165003.07312
1920,karnataka,2018,4,chikkaballapura district,362252,695025056.5925088
1921,karnataka,2018,4,davanagere district,406502,772186269.0594003
1922,karnataka,2018,4,bagalkote district,378816,616194423.7795491
1923,karnataka,2018,4,vijayapura district,407819,851094200.8525147
1924,karnataka,2018,4,koppal district,204253,424705014.54504216
1925,karnataka,2018,4,bidar district,420152,906044599.8161691
1926,karnataka,2018,4,bengaluru rural district,809772,1521114253.9508784
1927,karnataka,2018,4,raichur district,392004,829979589.5310304
1928,karnataka,2018,4,chamarajanagara district,108505,203176036.8450142
1929,karnataka,2018,4,dakshina kannada district,572445,1035756925.1271486
1930,karnataka,2018,4,hassan district,313128,708379494.3534096
1931,karnataka,2018,4,dharwad district,632389,1056146644.1909373
1932,karnataka,2018,4,shivamogga district,305791,615205068.1171639
1933,karnataka,2018,4,udupi district,300804,535630124.88923
1934,karnataka,2018,4,gadag district,181696,291640063.42841136
1935,karnataka,2019,4,mysuru district,6009700,8812951678.18542
1936,karnataka,2019,4,chitradurga district,1067103,2002316772.868118
1937,karnataka,2019,4,kalaburagi district,1798526,3564569593.554303
1938,karnataka,2019,4,ramanagara district,1984361,3325299266.7780094
1939,karnataka,2019,4,mandya district,1649217,3229657460.81484
1940,karnataka,2019,4,kodagu district,431268,720368458.7957824
1941,karnataka,2019,4,chikkamagaluru district,808717,1380891787.5321822
1942,karnataka,2019,4,haveri district,646052,1195895752.7241912
1943,karnataka,2019,4,ballari district,3167702,5649113297.438309
1944,karnataka,2019,4,belagavi district,3807962,5664222342.192614
1945,karnataka,2019,4,kolar district,2360285,4256924114.160181
1946,karnataka,2019,4,uttara kannada district,922743,1403249288.833963
1947,karnataka,2019,4,tumakuru district,2873750,4751005895.145698
1948,karnataka,2019,4,yadgir district,469575,1170814340.549012
1949,karnataka,2019,4,bengaluru urban district,180458808,199966708446.8142
1950,karnataka,2019,4,chikkaballapura district,1570925,3159592090.2319264
1951,karnataka,2019,4,davanagere district,2063312,3345622513.6539807
1952,karnataka,2019,4,bagalkote district,1294034,2292815308.7554636
1953,karnataka,2019,4,vijayapura district,1705336,3251735280.3451853
1954,karnataka,2019,4,koppal district,828400,1661869404.8229644
1955,karnataka,2019,4,bidar district,1354884,2910548028.0352697
1956,karnataka,2019,4,bengaluru rural district,4458453,6512032486.840271
1957,karnataka,2019,4,raichur district,1490992,3050353281.999224
1958,karnataka,2019,4,chamarajanagara district,410150,784422903.3923473
1959,karnataka,2019,4,dakshina kannada district,4307358,6266562292.312677
1960,karnataka,2019,4,hassan district,1386630,2890517586.098419
1961,karnataka,2019,4,dharwad district,4934246,6425417517.094139
1962,karnataka,2019,4,shivamogga district,1782120,2820880194.725874
1963,karnataka,2019,4,udupi district,1073447,1392442535.9198146
1964,karnataka,2019,4,gadag district,680196,1188343526.612237
1965,karnataka,2020,4,mysuru district,14314966,24721321665.945152
1966,karnataka,2020,4,chitradurga district,3837391,7600991609.367609
1967,karnataka,2020,4,kalaburagi district,6040954,12627718005.276012
1968,karnataka,2020,4,ramanagara district,5702541,10176732532.120983
1969,karnataka,2020,4,mandya district,4908339,10250617415.246532
1970,karnataka,2020,4,kodagu district,1378387,2414955954.5999603
1971,karnataka,2020,4,chikkamagaluru district,2641832,4992605338.457241
1972,karnataka,2020,4,haveri district,2426895,4543883457.159707
1973,karnataka,2020,4,ballari district,9772557,18739492904.576576
1974,karnataka,2020,4,belagavi district,10147281,18131720291.443623
1975,karnataka,2020,4,kolar district,7877407,14873069326.116919
1976,karnataka,2020,4,uttara kannada district,2667563,4460758062.022853
1977,karnataka,2020,4,tumakuru district,8893778,16914412572.224335
1978,karnataka,2020,4,yadgir district,1767141,4394551584.79969
1979,karnataka,2020,4,bengaluru urban district,267720411,352536741958.4486
1980,karnataka,2020,4,chikkaballapura district,4952668,10592481164.6092
1981,karnataka,2020,4,davanagere district,7262656,14015672346.829773
1982,karnataka,2020,4,bagalkote district,4166298,8472795712.359591
1983,karnataka,2020,4,vijayapura district,5433260,11453048337.939936
1984,karnataka,2020,4,koppal district,3144655,6272905723.2932205
1985,karnataka,2020,4,bidar district,4874329,10175605486.384695
1986,karnataka,2020,4,bengaluru rural district,11780762,18175304366.25715
1987,karnataka,2020,4,raichur district,4812779,10512812486.905113
1988,karnataka,2020,4,chamarajanagara district,1419599,2862512344.8971806
1989,karnataka,2020,4,dakshina kannada district,7794258,13295138020.866743
1990,karnataka,2020,4,hassan district,4590150,9743350925.375175
1991,karnataka,2020,4,dharwad district,9872445,15011234195.50343
1992,karnataka,2020,4,shivamogga district,6063929,11470058678.184986
1993,karnataka,2020,4,udupi district,3017320,4525865271.057199
1994,karnataka,2020,4,gadag district,2254433,4078340826.749055
1995,karnataka,2021,4,mysuru district,31839861,52946045330.89639
1996,karnataka,2021,4,chitradurga district,7474376,14560428980.082018
1997,karnataka,2021,4,kalaburagi district,13349587,26451488965.63411
1998,karnataka,2021,4,ramanagara district,10827530,18992856972.666298
1999,karnataka,2021,4,mandya district,9802476,20006664449.043564
2000,karnataka,2021,4,kodagu district,2826193,5100881378.425953
2001,karnataka,2021,4,chikkamagaluru district,5505712,10518135301.355194
2002,karnataka,2021,4,haveri district,4957707,9220800926.195599
2003,karnataka,2021,4,ballari district,18819499,34087192109.870033
2004,karnataka,2021,4,belagavi district,22398086,39314016545.15853
2005,karnataka,2021,4,kolar district,14712839,26179750345.180424
2006,karnataka,2021,4,uttara kannada district,5249512,9102945420.969872
2007,karnataka,2021,4,tumakuru district,17549961,32086008651.860348
2008,karnataka,2021,4,yadgir district,3619421,8475580979.299593
2009,karnataka,2021,4,bengaluru urban district,584958847,755926042210.8082
2010,karnataka,2021,4,chikkaballapura district,9562085,19411029582.917385
2011,karnataka,2021,4,davanagere district,19885521,34700043233.80145
2012,karnataka,2021,4,bagalkote district,8508880,16264812662.155334
2013,karnataka,2021,4,vijayapura district,10780905,21912610698.285416
2014,karnataka,2021,4,koppal district,6635768,12492370832.95604
2015,karnataka,2021,4,bidar district,10187097,19817202480.152584
2016,karnataka,2021,4,bengaluru rural district,22522389,33858680417.976257
2017,karnataka,2021,4,raichur district,9278851,19356588626.568703
2018,karnataka,2021,4,chamarajanagara district,2746927,5552756929.955185
2019,karnataka,2021,4,dakshina kannada district,19368239,31520554624.570152
2020,karnataka,2021,4,hassan district,10464484,20595035689.589443
2021,karnataka,2021,4,dharwad district,21979264,32561017319.923508
2022,karnataka,2021,4,shivamogga district,15695558,27830702801.550133
2023,karnataka,2021,4,udupi district,5829250,8949815675.05281
2024,karnataka,2021,4,gadag district,4388613,7679264206.975709
2025,karnataka,2022,4,mysuru district,44057659,67004180524.31279
2026,karnataka,2022,4,chitradurga district,11603531,20575182885.91857
2027,karnataka,2022,4,kalaburagi district,22515278,37601225202.67351
2028,karnataka,2022,4,ramanagara district,16729830,26462503793.535507
2029,karnataka,2022,4,mandya district,16082429,30249005906.885826
2030,karnataka,2022,4,kodagu district,4395090,7370333319.586554
2031,karnataka,2022,4,chikkamagaluru district,9547252,16304151824.762962
2032,karnataka,2022,4,haveri district,8622172,14092113266.32198
2033,karnataka,2022,4,ballari district,27273315,44205335947.44105
2034,karnataka,2022,4,belagavi district,36557938,56335376307.967834
2035,karnataka,2022,4,kolar district,20890491,35826431858.45456
2036,karnataka,2022,4,uttara kannada district,8700136,13625913466.521233
2037,karnataka,2022,4,tumakuru district,27089373,45262565516.08911
2038,karnataka,2022,4,yadgir district,6217448,12205110759.17209
2039,karnataka,2022,4,bengaluru urban district,876647100,1092079302011.8888
2040,karnataka,2022,4,chikkaballapura district,14245515,27341471911.9961
2041,karnataka,2022,4,davanagere district,16964566,27299396607.142998
2042,karnataka,2022,4,bagalkote district,13610551,21729430694.885933
2043,karnataka,2022,4,vijayapura district,17470241,29483315553.68548
2044,karnataka,2022,4,koppal district,11035753,18160316484.484657
2045,karnataka,2022,4,bidar district,17395190,28937118123.55844
2046,karnataka,2022,4,bengaluru rural district,32555311,46931010610.96648
2047,karnataka,2022,4,raichur district,14690606,26973026231.779526
2048,karnataka,2022,4,chamarajanagara district,5183720,9398487368.420757
2049,karnataka,2022,4,dakshina kannada district,20604812,30207470651.062298
2050,karnataka,2022,4,hassan district,17267008,30785005624.735577
2051,karnataka,2022,4,dharwad district,27717085,36289207502.73111
2052,karnataka,2022,4,shivamogga district,17761137,28561731845.161823
2053,karnataka,2022,4,udupi district,8818675,12891286924.60652
2054,karnataka,2022,4,gadag district,6661159,10329614180.904041
2055,karnataka,2023,4,mysuru district,98475888,137617765715.0
2056,karnataka,2023,4,chitradurga district,30779318,47617459223.0
2057,karnataka,2023,4,kalaburagi district,58794838,84416856783.0
2058,karnataka,2023,4,ramanagara district,41988532,58793433805.0
2059,karnataka,2023,4,mandya district,39779545,67495598892.0
2060,karnataka,2023,4,kodagu district,10010149,15228674574.0
2061,karnataka,2023,4,chikkamagaluru district,23911168,36256471892.0
2062,karnataka,2023,4,haveri district,21904275,31245935687.0
2063,karnataka,2023,4,ballari district,70296908,97565267440.0
2064,karnataka,2023,4,belagavi district,83265692,113156722991.0
2065,karnataka,2023,4,kolar district,52256686,79798746897.0
2066,karnataka,2023,4,uttara kannada district,20785621,28413998346.0
2067,karnataka,2023,4,tumakuru district,66902256,99519475458.0
2068,karnataka,2023,4,yadgir district,16526956,27679673998.0
2069,karnataka,2023,4,bengaluru urban district,1345789742,1497515119439.0
2070,karnataka,2023,4,chikkaballapura district,35598363,60575294876.0
2071,karnataka,2023,4,davanagere district,42843956,60282959128.0
2072,karnataka,2023,4,bagalkote district,34797754,47804781287.0
2073,karnataka,2023,4,vijayapura district,45289520,65075047157.0
2074,karnataka,2023,4,koppal district,27610806,39623764233.0
2075,karnataka,2023,4,bidar district,41753306,61452269618.0
2076,karnataka,2023,4,bengaluru rural district,79952595,104306321317.0
2077,karnataka,2023,4,raichur district,38465109,59116501841.0
2078,karnataka,2023,4,chamarajanagara district,12862131,20989319197.0
2079,karnataka,2023,4,dakshina kannada district,38034728,49713577409.0
2080,karnataka,2023,4,hassan district,44399600,71013645558.0
2081,karnataka,2023,4,dharwad district,64108115,74835427721.0
2082,karnataka,2023,4,shivamogga district,40949022,56570670114.0
2083,karnataka,2023,4,udupi district,19532729,25419703369.0
2084,karnataka,2023,4,gadag district,16768856,22275940418.0
2085,karnataka,2024,4,mysuru district,136306716,180784060838.0
2086,karnataka,2024,4,chitradurga district,46372445,66146833335.0
2087,karnataka,2024,4,kalaburagi district,88681871,115965412895.0
2088,karnataka,2024,4,chamarajanagar district,19277892,29325411491.0
2089,karnataka,2024,4,ramanagara district,58317746,77175551887.0
2090,karnataka,2024,4,mandya district,56808292,90829152310.0
2091,karnataka,2024,4,kodagu district,13963235,20267890032.0
2092,karnataka,2024,4,chikkamagaluru district,34273952,48735593389.0
2093,karnataka,2024,4,haveri district,35722997,45351475813.0
2094,karnataka,2024,4,ballari district,64698111,81674487321.0
2095,karnataka,2024,4,belagavi district,128477525,159429137773.0
2096,karnataka,2024,4,kolar district,75932219,108557290549.0
2097,karnataka,2024,4,vijayanagara district,41466874,54201334645.0
2098,karnataka,2024,4,uttara kannada district,31110255,38859751680.0
2099,karnataka,2024,4,tumakuru district,94876318,131299282638.0
2100,karnataka,2024,4,yadgiri district,26132044,39196980288.0
2101,karnataka,2024,4,bengaluru urban district,1674347983,1790144192589.0
2102,karnataka,2024,4,davanagere district,56863731,74012095226.0
2103,karnataka,2024,4,bagalkote district,55201012,68103839097.0
2104,karnataka,2024,4,vijayapura district,70972970,93406665233.0
2105,karnataka,2024,4,koppal district,41548166,54708870321.0
2106,karnataka,2024,4,chikkaballapur district,50341197,80068304947.0
2107,karnataka,2024,4,bidar district,59785534,80776104518.0
2108,karnataka,2024,4,bengaluru rural district,116146821,140428291014.0
2109,karnataka,2024,4,raichur district,58011111,78959280621.0
2110,karnataka,2024,4,dakshina kannada district,51660908,63988116869.0
2111,karnataka,2024,4,hassan district,64922108,96932033734.0
2112,karnataka,2024,4,dharwad district,91471760,101218607904.0
2113,karnataka,2024,4,shivamogga district,58999966,76223245002.0
2114,karnataka,2024,4,udupi district,26413069,33347636117.0
2115,karnataka,2024,4,gadag district,25951596,31702873746.0
2116,kerala,2018,4,thiruvananthapuram district,475377,937541020.9487805
2117,kerala,2018,4,kasaragod district,99369,178991682.4763731
2118,kerala,2018,4,malappuram district,445963,712275700.16859
2119,kerala,2018,4,pathanamthitta district,99883,188812344.16017604
2120,kerala,2018,4,wayanad district,82834,162973755.87261727
2121,kerala,2018,4,alappuzha district,180730,307021229.6677927
2122,kerala,2018,4,kozhikode district,492826,852029000.8762002
2123,kerala,2018,4,kollam district,201274,339663300.07618785
2124,kerala,2018,4,thrissur district,369941,669618693.0635449
2125,kerala,2018,4,palakkad district,278099,493228367.318028
2126,kerala,2018,4,kannur district,221021,387384391.7983955
2127,kerala,2018,4,kottayam district,244161,436012749.52668107
2128,kerala,2018,4,ernakulam district,1012043,1886966258.0311787
2129,kerala,2018,4,idukki district,107133,194842742.82781494
2130,kerala,2019,4,thiruvananthapuram district,1653618,2665386104.807865
2131,kerala,2019,4,kasaragod district,241911,416731460.5097851
2132,kerala,2019,4,malappuram district,888327,1440292240.0345955
2133,kerala,2019,4,pathanamthitta district,242926,415571876.488405
2134,kerala,2019,4,wayanad district,238665,420741703.5266599
2135,kerala,2019,4,alappuzha district,581762,859960789.4064288
2136,kerala,2019,4,kozhikode district,1048192,1646744139.547135
2137,kerala,2019,4,kollam district,625681,942036912.2773268
2138,kerala,2019,4,thrissur district,1136317,2093913336.262066
2139,kerala,2019,4,palakkad district,607193,1069460193.0190685
2140,kerala,2019,4,kannur district,616688,1017939385.5907226
2141,kerala,2019,4,kottayam district,621352,1132028895.1782436
2142,kerala,2019,4,ernakulam district,3714876,6519567750.700622
2143,kerala,2019,4,idukki district,281129,510951850.4557996
2144,kerala,2020,4,thiruvananthapuram district,3376010,5574649734.488936
2145,kerala,2020,4,kasaragod district,890448,1587677250.122615
2146,kerala,2020,4,malappuram district,2988328,5198015036.320328
2147,kerala,2020,4,pathanamthitta district,749642,1316217608.809388
2148,kerala,2020,4,wayanad district,901483,1531199014.3045726
2149,kerala,2020,4,alappuzha district,1562242,2495781952.453473
